date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2020/06/10 00:00:00+00,2020,6,10,chokepoint4,Bab el-Mandeb Strait,9,9,2,2,23,22,45,482499.496520396,384916.724444185,8454.53282863244,2589.93200525555,903029.061612233,878460.685798469,1781489.7474107,51796
2020/11/07 00:00:00+00,2020,11,7,chokepoint4,Bab el-Mandeb Strait,18,13,3,0,17,34,51,1142741.91586549,491164.443715583,8879.50397375649,0,644966.869543925,1642785.86355483,2287752.73309875,51797
2020/05/12 00:00:00+00,2020,5,12,chokepoint4,Bab el-Mandeb Strait,16,14,6,1,12,37,49,1079522.36280225,843981.213926484,26423.5585906461,2993.65449445763,662612.585648455,1952920.78981384,2615533.3754623,51798
2020/06/11 00:00:00+00,2020,6,11,chokepoint4,Bab el-Mandeb Strait,9,12,5,3,12,29,41,689798.756116149,840469.095994449,64179.3980565275,0,283681.31942525,1594447.25016713,1878128.56959238,51799
2020/11/08 00:00:00+00,2020,11,8,chokepoint4,Bab el-Mandeb Strait,14,8,1,3,15,26,41,845354.683760963,398341.318976411,0,6258.449697521,542561.029006164,1249954.4524349,1792515.48144106,51800
2020/05/13 00:00:00+00,2020,5,13,chokepoint4,Bab el-Mandeb Strait,14,12,6,3,28,35,63,761785.324280541,565701.632468649,44793.5941830069,10529.8788066872,1750619.2920356,1382810.42973888,3133429.72177448,51801
2020/06/12 00:00:00+00,2020,6,12,chokepoint4,Bab el-Mandeb Strait,13,14,7,3,18,37,55,663054.382060108,911622.42014709,27713.7501610361,16263.8478287611,890445.99361112,1618654.400197,2509100.39380812,51802
2020/11/09 00:00:00+00,2020,11,9,chokepoint4,Bab el-Mandeb Strait,20,19,7,6,17,52,69,1472401.9283507,668520.398432678,25637.3164898765,18235.3043753369,577722.657146299,2184794.94764859,2762517.60479489,51803
2020/05/14 00:00:00+00,2020,5,14,chokepoint4,Bab el-Mandeb Strait,16,8,3,1,12,28,40,1095783.36385993,488732.468056126,14058.7531311389,0,991436.937598574,1598574.5850472,2590011.52264577,51804
2020/06/13 00:00:00+00,2020,6,13,chokepoint4,Bab el-Mandeb Strait,16,4,4,2,16,26,42,1027898.97204424,357083.101368062,23197.8919491814,10797.2102504518,582704.782251774,1418977.17561193,2001681.95786371,51805
2020/11/10 00:00:00+00,2020,11,10,chokepoint4,Bab el-Mandeb Strait,17,20,5,2,16,44,60,1173198.71918239,880388.307117829,17729.725280182,14064.7277478986,833855.202785792,2085381.4793283,2919236.68211409,51806
2020/05/15 00:00:00+00,2020,5,15,chokepoint4,Bab el-Mandeb Strait,13,14,3,0,17,30,47,953477.2237509,692672.248130815,7775.3471503499,0,810145.465450551,1653924.81903206,2464070.28448262,51807
2020/06/14 00:00:00+00,2020,6,14,chokepoint4,Bab el-Mandeb Strait,16,10,3,2,9,31,40,789296.120121988,433920.758487121,8847.34771131996,2443.01997483246,329278.927380437,1234507.24629526,1563786.1736757,51808
2019/11/15 00:00:00+00,2019,11,15,chokepoint4,Bab el-Mandeb Strait,18,20,3,2,20,43,63,1033221.24980784,1022451.26407052,21783.0934202186,12263.060047747,1365550.62158112,2089718.66734633,3455269.28892745,51809
2020/11/11 00:00:00+00,2020,11,11,chokepoint4,Bab el-Mandeb Strait,19,8,5,2,11,34,45,1095519.61555172,487608.768953857,59097.3875119671,11279.6743335166,287383.443411896,1653505.44635106,1940888.88976296,51810
2020/05/16 00:00:00+00,2020,5,16,chokepoint4,Bab el-Mandeb Strait,8,15,3,1,25,27,52,365883.355482387,789181.720643542,12185.460452764,0,1102246.49144283,1167250.53657869,2269497.02802152,51811
2020/06/15 00:00:00+00,2020,6,15,chokepoint4,Bab el-Mandeb Strait,17,13,5,1,19,36,55,1305415.11001654,860207.601736057,30591.7214482047,0,788956.231696302,2196214.4332008,2985170.66489711,51812
2020/11/12 00:00:00+00,2020,11,12,chokepoint4,Bab el-Mandeb Strait,14,6,6,1,14,27,41,1150941.01425559,422348.178951046,38952.8212467321,8078.516671505,361108.230968145,1620320.53112487,1981428.76209302,51813
2019/11/16 00:00:00+00,2019,11,16,chokepoint4,Bab el-Mandeb Strait,18,10,3,4,19,35,54,1019548.19384873,514785.007979903,17867.2185999812,16762.8646248482,936007.371232246,1568963.28505346,2504970.65628571,51814
2020/05/17 00:00:00+00,2020,5,17,chokepoint4,Bab el-Mandeb Strait,14,10,4,2,13,30,43,691822.914890336,437701.795206625,25330.6395277986,10883.0603932754,637811.581510421,1165738.41001804,1803549.99152846,51815
2020/09/10 00:00:00+00,2020,9,10,chokepoint4,Bab el-Mandeb Strait,12,17,1,3,15,33,48,723669.725309641,824892.526952636,4765.994813688,8903.07713235907,562411.724289598,1562231.32420832,2124643.04849792,51816
2020/06/16 00:00:00+00,2020,6,16,chokepoint4,Bab el-Mandeb Strait,19,8,6,0,12,33,45,1088679.67977705,565392.212201091,28009.8883522187,0,289058.985419677,1682081.78033036,1971140.76575004,51817
2020/11/13 00:00:00+00,2020,11,13,chokepoint4,Bab el-Mandeb Strait,14,12,2,6,24,34,58,952653.624716998,563037.924325532,24648.5220478138,23407.1111997197,996174.290843353,1563747.18229006,2559921.47313342,51818
2019/11/17 00:00:00+00,2019,11,17,chokepoint4,Bab el-Mandeb Strait,18,14,4,2,18,38,56,1068677.04972666,511633.404538592,16402.1553323707,8653.42707620897,617241.045393226,1605366.03667383,2222607.08206706,51819
2020/05/18 00:00:00+00,2020,5,18,chokepoint4,Bab el-Mandeb Strait,14,10,7,2,21,33,54,1055648.71158595,649116.158973985,45350.360458153,3747.12101119375,999049.829525094,1753862.35202928,2752912.18155438,51820
2020/09/11 00:00:00+00,2020,9,11,chokepoint4,Bab el-Mandeb Strait,16,12,3,1,14,32,46,996383.892872083,848994.175841068,16890.8523327071,5293.53238613317,339361.578339284,1867562.45343199,2206924.03177127,51821
2020/06/17 00:00:00+00,2020,6,17,chokepoint4,Bab el-Mandeb Strait,14,10,3,1,21,28,49,882644.976297843,818731.37088801,20817.583322256,4866.97115038648,1260280.4816941,1727060.9016585,2987341.38335259,51822
2020/11/14 00:00:00+00,2020,11,14,chokepoint4,Bab el-Mandeb Strait,18,20,3,2,20,43,63,1283187.78620991,778754.38071484,35961.1110761485,2969.91111506968,939198.969513512,2100873.18911597,3040072.15862948,51823
2019/11/18 00:00:00+00,2019,11,18,chokepoint4,Bab el-Mandeb Strait,13,9,6,4,28,32,60,1211649.11622573,511354.503845003,38078.9122853075,16469.298513083,1152910.47862005,1777551.83086912,2930462.30948917,51824
2020/05/19 00:00:00+00,2020,5,19,chokepoint4,Bab el-Mandeb Strait,11,17,5,3,18,36,54,755620.586540049,1116324.69199144,20991.5311969717,14164.5119332142,851459.379236783,1907101.32166167,2758560.70089845,51825
2020/09/12 00:00:00+00,2020,9,12,chokepoint4,Bab el-Mandeb Strait,19,18,4,1,19,42,61,1238328.16104746,966080.291526733,10280.8431242116,0,820576.103681143,2214689.2956984,3035265.39937955,51826
2020/06/18 00:00:00+00,2020,6,18,chokepoint4,Bab el-Mandeb Strait,11,9,2,0,11,22,33,804715.044714031,430053.518129462,21735.4526810163,0,919661.988721733,1256504.01552451,2176166.00424624,51827
2020/11/15 00:00:00+00,2020,11,15,chokepoint4,Bab el-Mandeb Strait,13,11,7,4,24,35,59,990898.241491636,735004.803416082,62154.079163893,20152.7373551761,750111.895768595,1808209.86142679,2558321.75719538,51828
2019/11/19 00:00:00+00,2019,11,19,chokepoint4,Bab el-Mandeb Strait,21,9,9,3,24,42,66,1262598.5434708,308617.256960713,49756.6636384748,8178.22887328909,1350672.28899209,1629150.69294327,2979822.98193537,51829
2020/05/20 00:00:00+00,2020,5,20,chokepoint4,Bab el-Mandeb Strait,17,12,4,3,12,36,48,1268133.92255767,438962.374097799,16025.8388738879,19759.5992403457,542360.13136129,1742881.7347697,2285241.86613099,51830
2020/09/13 00:00:00+00,2020,9,13,chokepoint4,Bab el-Mandeb Strait,15,22,6,4,14,47,61,930620.527130536,1195966.52589258,37609.8804171535,14691.1929354121,266679.609150868,2178888.12637568,2445567.73552655,51831
2020/06/19 00:00:00+00,2020,6,19,chokepoint4,Bab el-Mandeb Strait,10,8,4,1,15,23,38,646341.294323185,625132.067272442,25619.6011763155,3788.91572256734,738362.274465958,1300881.87849451,2039244.15296047,51832
2020/11/16 00:00:00+00,2020,11,16,chokepoint4,Bab el-Mandeb Strait,19,15,4,1,27,39,66,934169.684325461,1016388.71723391,7079.26830847637,6806.82950823343,1159529.08692626,1964444.49937608,3123973.58630234,51833
2019/11/20 00:00:00+00,2019,11,20,chokepoint4,Bab el-Mandeb Strait,14,5,6,4,18,29,47,883426.197409285,401039.139939047,65478.3227960247,11636.2887471725,726473.398299047,1361579.94889153,2088053.34719058,51834
2020/05/21 00:00:00+00,2020,5,21,chokepoint4,Bab el-Mandeb Strait,10,15,3,5,22,33,55,579742.757474489,884428.504709673,11893.1535808937,20199.2505748951,642626.909000044,1496263.66633995,2138890.57534,51835
2020/09/14 00:00:00+00,2020,9,14,chokepoint4,Bab el-Mandeb Strait,17,13,3,2,16,35,51,1163222.41400989,554396.470894671,25439.0701426672,0,970120.405526574,1743057.95504723,2713178.3605738,51836
2020/09/15 00:00:00+00,2020,9,15,chokepoint4,Bab el-Mandeb Strait,18,19,7,2,16,46,62,1219219.79573565,944519.764052646,43254.9169172921,8908.54491296943,760054.893628346,2215903.02161856,2975957.91524691,51837
2020/09/16 00:00:00+00,2020,9,16,chokepoint4,Bab el-Mandeb Strait,15,19,4,1,16,39,55,965400.873110348,1190057.81531201,5191.00267904328,3989.60243973248,902217.031404573,2164639.29354113,3066856.3249457,51838
2020/09/17 00:00:00+00,2020,9,17,chokepoint4,Bab el-Mandeb Strait,11,10,7,3,20,31,51,874186.04577102,485881.895966936,12211.3697068928,15874.7300980621,693889.89501992,1388154.04154291,2082043.93656283,51839
2020/09/18 00:00:00+00,2020,9,18,chokepoint4,Bab el-Mandeb Strait,15,11,4,5,12,35,47,1043111.27194918,482944.672064067,13090.3845614126,14674.0716977987,225205.868286385,1553820.40027246,1779026.26855884,51840
2020/09/19 00:00:00+00,2020,9,19,chokepoint4,Bab el-Mandeb Strait,20,16,5,3,17,44,61,1022033.84817111,1019613.16200428,48794.5794942919,20108.5936064163,575806.486568306,2110550.1832761,2686356.6698444,51841
2020/09/20 00:00:00+00,2020,9,20,chokepoint4,Bab el-Mandeb Strait,21,18,3,2,18,44,62,1231367.42240411,671087.124825753,7065.40278208581,3449.30128540936,507242.004377599,1912969.25129736,2420211.25567496,51842
2020/09/21 00:00:00+00,2020,9,21,chokepoint4,Bab el-Mandeb Strait,16,13,3,3,13,35,48,1200466.78404925,384257.734981379,11431.2401166853,12879.1001104028,466422.253675186,1609034.85925772,2075457.1129329,51843
2020/09/22 00:00:00+00,2020,9,22,chokepoint4,Bab el-Mandeb Strait,11,15,3,1,24,30,54,497042.878560885,692756.288130668,20215.9520867265,0,966648.882526468,1210015.11877828,2176664.00130475,51844
2020/09/23 00:00:00+00,2020,9,23,chokepoint4,Bab el-Mandeb Strait,14,11,6,2,9,33,42,1157338.67882538,688442.51306591,27526.7948493169,2251.60228895956,141350.41070244,1875559.58902957,2016909.99973201,51845
2020/09/24 00:00:00+00,2020,9,24,chokepoint4,Bab el-Mandeb Strait,20,13,2,3,13,38,51,1173019.50878491,840341.735318409,10020.19165856,18823.7369649172,459746.384832201,2042205.17272679,2501951.55755899,51846
2020/09/25 00:00:00+00,2020,9,25,chokepoint4,Bab el-Mandeb Strait,15,19,0,5,13,39,52,783167.6563628,973084.579648767,0,25798.3715001733,614419.529313935,1782050.60751174,2396470.13682568,51847
2020/09/26 00:00:00+00,2020,9,26,chokepoint4,Bab el-Mandeb Strait,20,13,4,3,13,40,53,1212576.50897536,543783.979297207,25182.3263992785,15950.7187484332,432537.099168425,1797493.53342028,2230030.6325887,51848
2020/09/27 00:00:00+00,2020,9,27,chokepoint4,Bab el-Mandeb Strait,17,13,4,3,13,37,50,979281.887933515,887860.28843298,34664.7182188123,10032.2900362592,466994.1212254,1911839.18462157,2378833.30584697,51849
2020/09/28 00:00:00+00,2020,9,28,chokepoint4,Bab el-Mandeb Strait,19,14,9,3,21,45,66,849567.166695409,688263.602843747,45041.9743124465,11163.9748139014,955473.998449798,1594036.7186655,2549510.7171153,51850
2020/09/29 00:00:00+00,2020,9,29,chokepoint4,Bab el-Mandeb Strait,16,13,6,2,18,37,55,1324750.32081349,608737.012339558,33197.6429536697,16062.4908456603,632260.051043417,1982747.46695238,2615007.51799579,51851
2020/09/30 00:00:00+00,2020,9,30,chokepoint4,Bab el-Mandeb Strait,11,18,6,2,22,37,59,968188.602599363,960151.161372974,15742.9532845374,5110.77371346543,827531.23044534,1949193.49097034,2776724.72141568,51852
2020/10/01 00:00:00+00,2020,10,1,chokepoint4,Bab el-Mandeb Strait,19,14,5,4,12,42,54,1355629.07053304,910434.501294372,20298.7552262226,7258.10745863123,560109.514528435,2293620.43451227,2853729.9490407,51853
2020/10/02 00:00:00+00,2020,10,2,chokepoint4,Bab el-Mandeb Strait,14,14,5,3,11,36,47,678149.651910464,833107.647885889,27935.5283120925,13465.7417810065,326828.185299213,1552658.56988945,1879486.75518866,51854
2020/10/03 00:00:00+00,2020,10,3,chokepoint4,Bab el-Mandeb Strait,21,10,5,4,11,40,51,1323115.33293132,667364.135699276,19121.290293469,22015.2705043218,431566.673430936,2031616.02942839,2463182.70285933,51855
2020/10/04 00:00:00+00,2020,10,4,chokepoint4,Bab el-Mandeb Strait,19,24,4,2,18,49,67,973280.173487155,961721.447326447,20537.2470407985,656.19990288,482769.351258848,1956195.06775728,2438964.41901613,51856
2020/10/05 00:00:00+00,2020,10,5,chokepoint4,Bab el-Mandeb Strait,14,16,1,3,10,34,44,787275.796353846,750716.25680209,16428.523721357,16522.1431437089,126685.236323444,1570942.720021,1697627.95634445,51857
2020/10/06 00:00:00+00,2020,10,6,chokepoint4,Bab el-Mandeb Strait,14,16,6,5,26,41,67,874347.295271815,619028.274119444,35742.7168429108,30628.445656841,901405.701375418,1559746.73189101,2461152.43326643,51858
2020/10/07 00:00:00+00,2020,10,7,chokepoint4,Bab el-Mandeb Strait,11,15,6,4,9,36,45,839187.877742735,537680.511456873,14258.2603512243,6733.24817122161,516596.659916407,1397859.89772205,1914456.55763846,51859
2020/10/08 00:00:00+00,2020,10,8,chokepoint4,Bab el-Mandeb Strait,22,19,2,4,19,47,66,1379488.16333941,995080.540599963,8371.307163,9337.77629721511,608385.258484198,2392277.78739959,3000663.04588379,51860
2020/10/09 00:00:00+00,2020,10,9,chokepoint4,Bab el-Mandeb Strait,14,15,5,5,16,39,55,651678.447811119,705792.652272433,33096.75190433,12614.8007124349,221099.42194494,1403182.65270032,1624282.07464526,51861
2020/10/10 00:00:00+00,2020,10,10,chokepoint4,Bab el-Mandeb Strait,19,19,3,2,23,43,66,1285888.95853444,875270.174533784,21488.2465069481,0,896457.935415749,2182647.37957517,3079105.31499092,51862
2020/10/11 00:00:00+00,2020,10,11,chokepoint4,Bab el-Mandeb Strait,15,14,7,3,14,39,53,1278510.41445956,802236.246035655,20955.7050806125,3585.59664333944,705675.245426081,2105287.96221916,2810963.20764525,51863
2020/10/12 00:00:00+00,2020,10,12,chokepoint4,Bab el-Mandeb Strait,20,15,7,5,17,47,64,1300407.46370688,769346.600398312,27807.5065040271,26687.7029606643,582968.68062088,2124249.27356988,2707217.95419076,51864
2020/10/13 00:00:00+00,2020,10,13,chokepoint4,Bab el-Mandeb Strait,11,14,10,3,13,38,51,450039.006258555,586621.140220024,39562.0450434975,17557.5424632159,422776.95628062,1093779.73398529,1516556.69026591,51865
2020/10/14 00:00:00+00,2020,10,14,chokepoint4,Bab el-Mandeb Strait,10,14,1,5,13,30,43,748969.607128435,612016.169694741,0,14605.5970857285,350824.139274715,1375591.3739089,1726415.51318362,51866
2020/10/15 00:00:00+00,2020,10,15,chokepoint4,Bab el-Mandeb Strait,16,16,5,3,19,40,59,1263407.22156921,769661.109582433,49411.7121071487,8023.1492699013,800473.491896431,2090503.19252869,2890976.68442512,51867
2020/10/16 00:00:00+00,2020,10,16,chokepoint4,Bab el-Mandeb Strait,15,11,6,3,13,35,48,1009028.32301653,423344.766502922,57462.4753721746,11773.8260478433,420332.174061663,1501609.39093947,1921941.56500113,51868
2020/10/17 00:00:00+00,2020,10,17,chokepoint4,Bab el-Mandeb Strait,22,18,2,7,14,49,63,1158086.34299906,781951.897146638,4192.52810824234,23258.0780067601,876767.942812952,1967488.8462607,2844256.78907366,51869
2020/10/18 00:00:00+00,2020,10,18,chokepoint4,Bab el-Mandeb Strait,14,10,1,1,18,26,44,1045653.61364745,527238.697494411,5294.51846783435,0,401366.446803576,1578186.8296097,1979553.27641327,51870
2020/10/19 00:00:00+00,2020,10,19,chokepoint4,Bab el-Mandeb Strait,10,14,1,4,16,29,45,933623.830973967,578652.033906241,14785.7721227258,13281.5707489497,687083.740650675,1540343.20775188,2227426.94840256,51871
2020/10/20 00:00:00+00,2020,10,20,chokepoint4,Bab el-Mandeb Strait,19,9,5,3,18,36,54,1100053.4693647,311824.429522171,43678.7167903588,9804.81162781803,534155.641528567,1465361.42730504,1999517.06883361,51872
2020/10/21 00:00:00+00,2020,10,21,chokepoint4,Bab el-Mandeb Strait,19,18,4,3,17,44,61,1408936.46463507,678398.082081973,38403.7264099331,14508.1927674569,530546.346716758,2140246.46589443,2670792.81261119,51873
2020/10/22 00:00:00+00,2020,10,22,chokepoint4,Bab el-Mandeb Strait,15,16,2,1,13,34,47,927444.251265078,788828.551901798,8434.05719777813,2885.8989184918,286867.073243445,1727592.75928315,2014459.83252659,51874
2020/10/23 00:00:00+00,2020,10,23,chokepoint4,Bab el-Mandeb Strait,17,16,0,2,17,35,52,1044292.6771012,601934.434206383,0,6236.88791571843,788954.156024197,1652463.9992233,2441418.15524749,51875
2020/10/24 00:00:00+00,2020,10,24,chokepoint4,Bab el-Mandeb Strait,18,9,4,2,18,33,51,1170125.54464875,774025.188495145,16320.039784639,2695.62409022042,388602.480607669,1963166.39701876,2351768.87762643,51876
2020/10/25 00:00:00+00,2020,10,25,chokepoint4,Bab el-Mandeb Strait,14,14,2,1,15,31,46,837016.363424669,624518.031155289,24902.8564837395,5920.58693899971,1046731.15147258,1492357.8380027,2539088.98947528,51877
2020/10/26 00:00:00+00,2020,10,26,chokepoint4,Bab el-Mandeb Strait,22,28,6,7,18,63,81,1136279.99661502,1060538.2587314,29239.8998741034,35054.052090778,472705.057512923,2261112.2073113,2733817.26482423,51878
2020/10/27 00:00:00+00,2020,10,27,chokepoint4,Bab el-Mandeb Strait,15,21,3,4,15,43,58,1042159.3826629,869749.049391121,15830.1575349293,4912.95672701359,972227.483831009,1932651.54631596,2904879.03014697,51879
2020/10/28 00:00:00+00,2020,10,28,chokepoint4,Bab el-Mandeb Strait,17,15,3,1,17,36,53,1342550.7108972,650249.739134584,16804.3136458395,0,712594.666884596,2009604.76367763,2722199.43056222,51880
2020/10/29 00:00:00+00,2020,10,29,chokepoint4,Bab el-Mandeb Strait,13,11,5,1,12,30,42,1221385.09889282,457361.611572804,28830.1789136352,0,562629.523291482,1707576.88937926,2270206.41267074,51881
2020/06/20 00:00:00+00,2020,6,20,chokepoint4,Bab el-Mandeb Strait,15,8,7,2,19,32,51,999900.417523568,350586.048049762,20360.5461050416,6792.47291757615,437330.95135183,1377639.48459595,1814970.43594778,51882
2020/11/17 00:00:00+00,2020,11,17,chokepoint4,Bab el-Mandeb Strait,20,16,4,1,11,41,52,1409187.02131181,560122.879768252,20865.27028062,4758.17510998561,443421.483280334,1994933.34647067,2438354.829751,51883
2020/05/22 00:00:00+00,2020,5,22,chokepoint4,Bab el-Mandeb Strait,14,6,6,0,26,26,52,1104927.35393191,222254.866053749,22255.4005517244,0,1133187.290895,1349437.62053738,2482624.91143238,51884
2019/11/21 00:00:00+00,2019,11,21,chokepoint4,Bab el-Mandeb Strait,8,14,3,9,24,34,58,534873.721843485,564902.287359715,20041.082433615,53602.0129913091,733755.287191811,1173419.10462812,1907174.39181993,51885
2019/11/22 00:00:00+00,2019,11,22,chokepoint4,Bab el-Mandeb Strait,18,17,3,0,23,38,61,1253847.1048583,728564.780525296,6811.47226668419,0,1205348.30210561,1989223.35765028,3194571.6597559,51886
2020/06/21 00:00:00+00,2020,6,21,chokepoint4,Bab el-Mandeb Strait,10,11,4,3,17,28,45,643597.261126056,395451.429633921,22121.2666282753,10807.2344320448,773542.897448219,1071977.1918203,1845520.08926851,51887
2019/11/23 00:00:00+00,2019,11,23,chokepoint4,Bab el-Mandeb Strait,17,13,1,3,15,34,49,1153541.79581829,556509.166358197,8161.52811451082,8836.09944740735,677087.421041086,1727048.58973841,2404136.0107795,51888
2019/11/24 00:00:00+00,2019,11,24,chokepoint4,Bab el-Mandeb Strait,19,9,5,5,17,38,55,911604.813909776,574018.561819209,28899.4468352355,17086.832893471,902364.261150655,1531609.65545769,2433973.91660835,51889
2020/06/22 00:00:00+00,2020,6,22,chokepoint4,Bab el-Mandeb Strait,12,14,5,4,22,35,57,899642.795605518,909124.641979809,54088.2219524216,17751.3626968736,825581.726975972,1880607.02223462,2706188.74921059,51890
2020/05/23 00:00:00+00,2020,5,23,chokepoint4,Bab el-Mandeb Strait,9,13,3,2,18,27,45,552020.958160871,812850.808455755,6401.197836573,760.10576520701,935661.315164431,1372033.07021841,2307694.38538284,51891
2020/11/18 00:00:00+00,2020,11,18,chokepoint4,Bab el-Mandeb Strait,21,21,4,3,16,49,65,1535777.74618464,1046527.24580245,34028.1868462821,17185.7664324924,426369.938873408,2633518.94526587,3059888.88413928,51892
2019/11/25 00:00:00+00,2019,11,25,chokepoint4,Bab el-Mandeb Strait,12,11,4,4,22,31,53,1024914.40497536,461305.701926274,27595.7511235158,19557.8306916891,1204982.00278115,1533373.68871683,2738355.69149799,51893
2020/06/23 00:00:00+00,2020,6,23,chokepoint4,Bab el-Mandeb Strait,16,14,0,2,12,32,44,910357.417924156,536578.533611734,0,10145.251443511,306433.176584401,1457081.2029794,1763514.3795638,51894
2020/05/24 00:00:00+00,2020,5,24,chokepoint4,Bab el-Mandeb Strait,17,9,4,1,21,31,52,1129680.96753025,387703.903081651,41146.8931126169,9686.23581385484,611767.988918736,1568217.99953838,2179985.98845711,51895
2020/11/19 00:00:00+00,2020,11,19,chokepoint4,Bab el-Mandeb Strait,15,13,4,3,8,35,43,953527.01163923,629854.98488366,23266.536623874,9966.51410763158,233836.289854044,1616615.0472544,1850451.33710844,51896
2019/11/26 00:00:00+00,2019,11,26,chokepoint4,Bab el-Mandeb Strait,13,12,2,3,17,30,47,1086669.18321877,563423.433715962,8997.37250345863,10956.4188167842,543272.391478729,1670046.40825498,2213318.79973371,51897
2020/06/24 00:00:00+00,2020,6,24,chokepoint4,Bab el-Mandeb Strait,10,16,9,2,23,37,60,567147.853835202,648560.14283019,40564.8155143294,2951.69928422549,794024.977300868,1259224.51146395,2053249.48876481,51898
2020/05/25 00:00:00+00,2020,5,25,chokepoint4,Bab el-Mandeb Strait,13,12,3,2,20,30,50,784653.092327541,814991.39058342,14674.6683432514,12211.614915048,991837.314199953,1626530.76616926,2618368.08036921,51899
2020/11/20 00:00:00+00,2020,11,20,chokepoint4,Bab el-Mandeb Strait,12,16,7,5,16,40,56,518433.990613234,787962.425356402,59677.1929469503,25727.8310859213,765193.705319106,1391801.44000251,2156995.14532161,51900
2019/11/27 00:00:00+00,2019,11,27,chokepoint4,Bab el-Mandeb Strait,22,10,5,4,15,41,56,993629.877545873,406215.985447882,15543.8664437517,17431.4785249317,696242.56112722,1432821.20796244,2129063.76908966,51901
2020/06/25 00:00:00+00,2020,6,25,chokepoint4,Bab el-Mandeb Strait,9,13,15,4,19,41,60,771771.194382933,583118.597761938,64164.6494516079,19514.0652137088,723437.822179824,1438568.50681019,2162006.32899001,51902
2020/05/26 00:00:00+00,2020,5,26,chokepoint4,Bab el-Mandeb Strait,21,19,4,3,19,47,66,1359340.18380524,690813.386101875,18011.3290159232,8728.63523498467,1180073.66096185,2076893.53415802,3256967.19511987,51903
2020/11/21 00:00:00+00,2020,11,21,chokepoint4,Bab el-Mandeb Strait,19,17,5,4,18,45,63,1317992.21674108,476460.476353063,13455.0868325176,4354.83668275945,519340.430102441,1812262.61660942,2331603.04671186,51904
2019/11/28 00:00:00+00,2019,11,28,chokepoint4,Bab el-Mandeb Strait,13,11,4,1,12,29,41,857314.225748201,733875.17095627,7531.37960921368,4562.61483530056,499830.358644577,1603283.39114898,2103113.74979356,51905
2020/06/26 00:00:00+00,2020,6,26,chokepoint4,Bab el-Mandeb Strait,12,9,4,0,17,25,42,848667.550038511,322314.512167538,14642.9928525072,0,978316.187885805,1185625.05505856,2163941.24294436,51906
2020/05/27 00:00:00+00,2020,5,27,chokepoint4,Bab el-Mandeb Strait,12,10,5,1,20,28,48,562278.647717285,419417.626369693,12970.8571458754,0,1110394.77120284,994667.131232853,2105061.90243569,51907
2020/11/22 00:00:00+00,2020,11,22,chokepoint4,Bab el-Mandeb Strait,12,18,4,3,14,37,51,1030882.99071738,988316.050477345,23131.0828281388,8498.11109621144,406673.68365415,2050828.23511908,2457501.91877323,51908
2019/11/29 00:00:00+00,2019,11,29,chokepoint4,Bab el-Mandeb Strait,12,12,4,0,19,28,47,808197.990472826,692565.73112881,18876.2649433772,0,918833.293091808,1519639.98654501,2438473.27963682,51909
2020/06/27 00:00:00+00,2020,6,27,chokepoint4,Bab el-Mandeb Strait,23,9,6,1,16,39,55,1376170.67320675,388417.124259522,10700.1856070277,656.19990288,365192.927775058,1775944.18297618,2141137.11075124,51910
2020/05/28 00:00:00+00,2020,5,28,chokepoint4,Bab el-Mandeb Strait,14,14,2,3,18,33,51,978937.779232476,608406.325299725,27058.3898017072,0,749968.073445229,1614402.49433391,2364370.56777914,51911
2020/11/23 00:00:00+00,2020,11,23,chokepoint4,Bab el-Mandeb Strait,18,17,4,4,16,43,59,1304675.4804205,1268453.91381535,40993.0110809593,14836.2772323295,611239.215873688,2628958.68254914,3240197.89842283,51912
2019/11/30 00:00:00+00,2019,11,30,chokepoint4,Bab el-Mandeb Strait,21,10,2,3,20,36,56,1492123.76460763,505877.823233615,19763.409471169,10416.5555484703,1307708.15006107,2028181.55286088,3335889.70292195,51913
2020/06/28 00:00:00+00,2020,6,28,chokepoint4,Bab el-Mandeb Strait,16,12,3,2,15,33,48,1014204.93142951,636566.079428026,16680.8012275939,11834.7190093947,630569.761577869,1679286.53109452,2309856.29267239,51914
2020/05/29 00:00:00+00,2020,5,29,chokepoint4,Bab el-Mandeb Strait,13,13,5,4,14,35,49,856389.753651002,718323.762161891,29039.2212564558,3353.46135650988,460734.219943001,1607106.19842586,2067840.41836886,51915
2020/11/24 00:00:00+00,2020,11,24,chokepoint4,Bab el-Mandeb Strait,18,12,2,5,23,37,60,1124363.15095202,652504.777026506,27278.9736737106,13844.9241477383,697831.111789968,1817991.82579997,2515822.93758994,51916
2019/12/01 00:00:00+00,2019,12,1,chokepoint4,Bab el-Mandeb Strait,17,11,4,4,19,36,55,840537.380586253,573913.26397329,12857.8194123697,6742.72161435698,667683.077181831,1434051.18558627,2101734.2627681,51917
2020/06/29 00:00:00+00,2020,6,29,chokepoint4,Bab el-Mandeb Strait,13,12,9,2,16,36,52,1033041.39467377,460200.093140944,64238.867010754,12203.6621876903,701954.274597378,1569684.01701316,2271638.29161054,51918
