date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2023/01/20 00:00:00+00,2023,1,20,chokepoint7,Cape of Good Hope,7,20,1,1,9,29,38,355016.508360227,1116176.45884407,18692.567610999,0,613819.713009738,1489885.5348153,2103705.24782504,60354
2023/03/11 00:00:00+00,2023,3,11,chokepoint7,Cape of Good Hope,4,23,3,0,8,30,38,123720.746412953,1448871.80402246,59484.1267424197,0,1075447.01790543,1632076.67717784,2707523.69508326,60355
2022/12/01 00:00:00+00,2022,12,1,chokepoint7,Cape of Good Hope,7,31,0,0,9,38,47,284506.056924242,1898927.43007137,0,0,211125.383457755,2183433.48699561,2394558.87045336,60356
2023/09/28 00:00:00+00,2023,9,28,chokepoint7,Cape of Good Hope,8,34,3,0,9,45,54,246748.742437462,3041652.92990304,41077.8887009152,0,1164257.4075693,3329479.56104142,4493736.96861073,60357
2023/01/21 00:00:00+00,2023,1,21,chokepoint7,Cape of Good Hope,4,24,4,0,11,32,43,95551.6178850438,2439810.06970309,61593.2138808274,0,1315120.21875433,2596954.90146897,3912075.12022329,60358
2023/03/12 00:00:00+00,2023,3,12,chokepoint7,Cape of Good Hope,2,25,4,0,7,31,38,92829.142613172,2463566.90269508,49151.6334701218,0,472695.74631917,2605547.67877837,3078243.42509754,60359
2022/12/02 00:00:00+00,2022,12,2,chokepoint7,Cape of Good Hope,5,28,2,0,9,35,44,105217.768259682,1872461.8052806,10977.0820322433,0,634165.300697949,1988656.65557253,2622821.95627048,60360
2023/09/29 00:00:00+00,2023,9,29,chokepoint7,Cape of Good Hope,7,41,4,0,7,52,59,393050.219140696,2636189.49659556,45538.9345427153,0,646020.807361506,3074778.65027897,3720799.45764048,60361
2023/01/22 00:00:00+00,2023,1,22,chokepoint7,Cape of Good Hope,3,24,2,3,9,32,41,64434.6328912069,1221143.77468473,7913.01423304077,4170.27957911813,648427.327194159,1297661.7013881,1946089.02858226,60362
2023/03/13 00:00:00+00,2023,3,13,chokepoint7,Cape of Good Hope,6,25,1,0,10,32,42,149664.020120908,1513813.18933119,4443.75117975,0,331530.511812107,1667920.96063184,1999451.47244395,60363
2022/12/03 00:00:00+00,2022,12,3,chokepoint7,Cape of Good Hope,5,24,1,3,11,33,44,245413.199145325,1746988.668405,9108.45841077862,4729.9957626839,1008117.59219377,2006240.32172378,3014357.91391755,60364
2023/01/23 00:00:00+00,2023,1,23,chokepoint7,Cape of Good Hope,10,19,1,0,5,30,35,396953.581993141,1456133.86920644,0,0,363433.307617391,1853087.45119958,2216520.75881698,60365
2023/03/14 00:00:00+00,2023,3,14,chokepoint7,Cape of Good Hope,5,29,0,0,15,34,49,171185.292456761,1546548.36649301,0,0,346951.772376296,1717733.65894977,2064685.43132606,60366
2022/12/04 00:00:00+00,2022,12,4,chokepoint7,Cape of Good Hope,4,20,0,1,12,25,37,61450.6808428079,1148836.90965508,0,0,679752.319127119,1210287.59049789,1890039.90962501,60367
2023/01/24 00:00:00+00,2023,1,24,chokepoint7,Cape of Good Hope,7,16,1,2,10,26,36,203185.283939618,989172.437874323,14182.9559684023,13808.7187383145,935906.210808632,1220349.39652066,2156255.60732929,60368
2023/09/30 00:00:00+00,2023,9,30,chokepoint7,Cape of Good Hope,6,31,4,0,6,41,47,198173.045090988,2895699.77953413,42708.9983530984,0,470354.587184053,3136581.82297822,3606936.41016227,60369
2022/12/05 00:00:00+00,2022,12,5,chokepoint7,Cape of Good Hope,7,27,3,2,8,39,47,376580.491235934,2021424.92116862,27552.7630392605,0,812038.163950726,2425558.17544382,3237596.33939454,60370
2023/03/15 00:00:00+00,2023,3,15,chokepoint7,Cape of Good Hope,5,28,1,0,15,34,49,196389.214270351,1415230.65207817,12604.8237685821,0,779542.23034762,1624224.6901171,2403766.92046472,60371
2023/01/25 00:00:00+00,2023,1,25,chokepoint7,Cape of Good Hope,4,24,1,0,9,29,38,232039.609388409,1903871.09738757,13772.079244777,0,622377.658664492,2149682.78602075,2772060.44468524,60372
2023/10/01 00:00:00+00,2023,10,1,chokepoint7,Cape of Good Hope,9,35,2,2,14,48,62,263093.964118123,2912036.65899953,38705.6861895676,10264.6746552816,1255810.43552629,3224100.9839625,4479911.41948878,60373
2022/12/06 00:00:00+00,2022,12,6,chokepoint7,Cape of Good Hope,6,32,2,1,12,41,53,228675.935276679,1825531.83844695,28544.7232992499,5789.516660487,743206.454051271,2088542.01368336,2831748.46773464,60374
2023/03/16 00:00:00+00,2023,3,16,chokepoint7,Cape of Good Hope,5,26,0,0,8,31,39,243512.816331506,2031588.34146503,0,0,872254.207798317,2275101.15779654,3147355.36559486,60375
2023/01/26 00:00:00+00,2023,1,26,chokepoint7,Cape of Good Hope,6,27,5,0,5,38,43,223166.88770963,914319.855636441,56661.4950519137,0,612882.670963567,1194148.23839798,1807030.90936155,60376
2023/10/02 00:00:00+00,2023,10,2,chokepoint7,Cape of Good Hope,9,43,3,2,10,57,67,228314.588710298,2543811.15546037,57470.5162083225,3476.26533912219,598082.78087245,2833072.52571811,3431155.30659056,60377
2022/12/07 00:00:00+00,2022,12,7,chokepoint7,Cape of Good Hope,7,24,2,0,8,33,41,157312.787186355,1347556.22421495,21885.9579798783,0,252999.242950262,1526754.96938119,1779754.21233145,60378
2023/03/17 00:00:00+00,2023,3,17,chokepoint7,Cape of Good Hope,4,41,1,2,11,48,59,142250.870688593,2758860.63081362,2563.30929351105,13648.3844461465,1363288.34018131,2917323.19524187,4280611.53542318,60379
2023/01/27 00:00:00+00,2023,1,27,chokepoint7,Cape of Good Hope,9,27,2,0,9,38,47,403087.97347464,1052212.84996552,34341.6487587045,0,556026.358521735,1489642.47219887,2045668.8307206,60380
2023/10/03 00:00:00+00,2023,10,3,chokepoint7,Cape of Good Hope,6,40,1,2,12,49,61,234922.605081009,2709002.06398303,7126.07406539524,0,591253.890049213,2951050.74312943,3542304.63317864,60381
2022/12/08 00:00:00+00,2022,12,8,chokepoint7,Cape of Good Hope,5,33,1,0,10,39,49,113736.808914959,2570323.99633787,1696.569189398,0,1106698.25825884,2685757.37444223,3792455.63270107,60382
2023/03/18 00:00:00+00,2023,3,18,chokepoint7,Cape of Good Hope,6,28,2,2,11,38,49,278668.220567918,1456986.06473474,13868.6524184156,5276.41201809967,1128389.6595685,1754799.34973918,2883189.00930768,60383
2023/01/28 00:00:00+00,2023,1,28,chokepoint7,Cape of Good Hope,6,22,2,1,8,31,39,106510.72695201,1500218.50722898,5412.47668067375,5165.04522164289,437043.828102492,1617306.7560833,2054350.58418579,60384
2023/10/04 00:00:00+00,2023,10,4,chokepoint7,Cape of Good Hope,8,34,2,1,7,45,52,227271.131398909,2201367.79143116,52349.7513994676,2504.60156950642,925450.412684893,2483493.27579904,3408943.68848393,60385
2022/12/09 00:00:00+00,2022,12,9,chokepoint7,Cape of Good Hope,3,18,3,0,5,24,29,129668.036155141,949787.169173402,42008.1264506718,0,115747.156401865,1121463.33177922,1237210.48818108,60386
2023/03/19 00:00:00+00,2023,3,19,chokepoint7,Cape of Good Hope,6,30,3,0,12,39,51,179781.082111553,1598196.26656191,52593.8467074037,0,81416.5749216858,1830571.19538087,1911987.77030256,60387
2023/01/29 00:00:00+00,2023,1,29,chokepoint7,Cape of Good Hope,5,21,5,0,7,31,38,161154.068092008,1116083.19081609,37957.072832225,0,314821.292245619,1315194.33174032,1630015.62398594,60388
2023/10/05 00:00:00+00,2023,10,5,chokepoint7,Cape of Good Hope,7,33,3,1,5,44,49,159964.630265147,2551717.40936614,26619.2575545513,3401.85284738553,450039.907422277,2741703.15003323,3191743.0574555,60389
2022/12/10 00:00:00+00,2022,12,10,chokepoint7,Cape of Good Hope,2,25,0,2,4,29,33,72590.84375378,2014938.55464399,0,2917.9960934186,0,2090447.39449119,2090447.39449119,60390
2023/03/20 00:00:00+00,2023,3,20,chokepoint7,Cape of Good Hope,10,29,3,0,6,42,48,286849.785581231,1802165.21715411,21487.0885067242,0,223036.096135569,2110502.09124206,2333538.18737763,60391
2023/01/30 00:00:00+00,2023,1,30,chokepoint7,Cape of Good Hope,4,37,0,1,17,42,59,152803.942949972,1898427.46359471,0,0,1739510.65978249,2051231.40654468,3790742.06632717,60392
2023/10/06 00:00:00+00,2023,10,6,chokepoint7,Cape of Good Hope,1,23,1,3,8,28,36,64282.100763258,1865838.55963174,35188.7170109019,7731.35278940625,904116.432727407,1973040.73019531,2877157.16292271,60393
2022/12/11 00:00:00+00,2022,12,11,chokepoint7,Cape of Good Hope,6,24,1,1,12,32,44,312872.229899134,1258408.22567331,6969.591307115,2771.86985243415,930014.57094379,1581021.91673199,2511036.48767578,60394
2023/03/21 00:00:00+00,2023,3,21,chokepoint7,Cape of Good Hope,5,26,0,0,8,31,39,218697.912570712,940629.233000226,0,0,650614.337730874,1159327.14557094,1809941.48330181,60395
2023/01/31 00:00:00+00,2023,1,31,chokepoint7,Cape of Good Hope,7,18,0,0,11,25,36,192117.899628219,612969.697333116,0,0,181922.723437893,805087.596961336,987010.320399229,60396
2023/10/07 00:00:00+00,2023,10,7,chokepoint7,Cape of Good Hope,4,27,3,0,7,34,41,98813.7323455498,1605663.89257734,62760.3552243393,0,55008.7774800995,1767237.98014723,1822246.75762733,60397
2022/12/12 00:00:00+00,2022,12,12,chokepoint7,Cape of Good Hope,8,19,0,1,7,28,35,266296.992695093,1455565.74257537,0,9011.24784671338,262892.949641588,1730873.98311717,1993766.93275876,60398
2023/03/22 00:00:00+00,2023,3,22,chokepoint7,Cape of Good Hope,8,23,3,0,5,34,39,352122.319503672,976337.877717847,59847.2320605768,0,685984.675069313,1388307.4292821,2074292.10435141,60399
2023/10/08 00:00:00+00,2023,10,8,chokepoint7,Cape of Good Hope,4,31,3,0,9,38,47,187931.920443201,2487806.54614575,22129.6779265562,0,268648.137434532,2697868.14451551,2966516.28195004,60400
2024/03/07 00:00:00+00,2024,3,7,chokepoint7,Cape of Good Hope,26,54,5,2,19,87,106,1719350.87973068,4127106.54585361,62958.1962911689,3344.15822007831,927532.970728473,5912759.78009554,6840292.75082401,60401
2024/03/08 00:00:00+00,2024,3,8,chokepoint7,Cape of Good Hope,15,44,3,2,19,64,83,834243.310718047,2457398.89208334,36315.1970104662,8373.91049006907,757572.850579861,3336331.31030192,4093904.16088178,60402
2024/04/26 00:00:00+00,2024,4,26,chokepoint7,Cape of Good Hope,22,54,3,7,15,86,101,1686622.20197464,2865844.08848514,37893.2358195282,35456.3978646815,836746.575765003,4625815.92414399,5462562.49990899,60403
2024/03/09 00:00:00+00,2024,3,9,chokepoint7,Cape of Good Hope,22,37,3,1,21,63,84,1420226.73867613,2563410.96563881,43680.9312511103,6153.30806125432,970923.233654304,4033471.9436273,5004395.17728161,60404
2024/03/10 00:00:00+00,2024,3,10,chokepoint7,Cape of Good Hope,18,52,1,0,28,71,99,1279274.62404148,2817164.43882221,3259.47085265049,0,2099956.56339897,4099698.53371634,6199655.0971153,60405
2024/03/11 00:00:00+00,2024,3,11,chokepoint7,Cape of Good Hope,15,46,1,7,20,69,89,601751.717193941,2589886.15793419,0,26326.5882820451,1444239.91017569,3217964.46341017,4662204.37358586,60406
2024/03/12 00:00:00+00,2024,3,12,chokepoint7,Cape of Good Hope,20,33,2,2,17,57,74,1033166.7208825,1892939.38122181,9602.04800905994,4291.79418921023,976778.887754281,2939999.94430258,3916778.83205686,60407
2024/03/13 00:00:00+00,2024,3,13,chokepoint7,Cape of Good Hope,25,44,2,5,21,76,97,1749716.73375214,3510524.5805475,0,15013.3381046297,1914722.65939231,5275254.65240427,7189977.31179657,60408
2024/03/14 00:00:00+00,2024,3,14,chokepoint7,Cape of Good Hope,15,48,2,2,16,67,83,1091414.09885964,2852193.25420714,23132.5970791855,10578.4695577818,271061.183524907,3977318.41970376,4248379.60322866,60409
2024/03/15 00:00:00+00,2024,3,15,chokepoint7,Cape of Good Hope,19,42,4,3,19,68,87,1561459.64798783,2869277.16708842,32885.6145576553,9283.84573953343,1385902.78552885,4472906.27537343,5858809.06090229,60410
2024/03/16 00:00:00+00,2024,3,16,chokepoint7,Cape of Good Hope,18,42,3,2,15,65,80,1100005.52186437,2502646.01942031,43556.1528189985,11820.2883053303,995850.15403714,3658027.98240901,4653878.13644615,60411
2024/03/17 00:00:00+00,2024,3,17,chokepoint7,Cape of Good Hope,15,29,1,3,18,48,66,806608.3109515,2129576.39464837,8274.26086481456,13581.0804750838,1155379.86765552,2958040.04693977,4113419.91459529,60412
2024/03/18 00:00:00+00,2024,3,18,chokepoint7,Cape of Good Hope,21,44,10,1,18,76,94,1351553.25785867,2565597.84332433,69573.1186699752,1604.59333223502,1469382.33735365,3988328.81318521,5457711.15053886,60413
2024/03/19 00:00:00+00,2024,3,19,chokepoint7,Cape of Good Hope,6,31,3,1,24,41,65,382742.375765069,1845320.41637867,19117.9531442813,7143.19735610885,1317863.67053913,2254323.94264413,3572187.61318327,60414
2024/03/20 00:00:00+00,2024,3,20,chokepoint7,Cape of Good Hope,11,37,10,2,15,60,75,743524.917314785,2477475.91602336,72925.1946598916,6948.33953111561,1360475.20099141,3300874.36752915,4661349.56852056,60415
2024/03/21 00:00:00+00,2024,3,21,chokepoint7,Cape of Good Hope,18,42,4,3,17,67,84,967241.592035081,3090081.71998867,47791.1146824128,20534.0752272271,736012.596834512,4125648.50193339,4861661.09876791,60416
2024/03/22 00:00:00+00,2024,3,22,chokepoint7,Cape of Good Hope,14,44,8,0,14,66,80,826576.754976175,3598888.42017849,83353.0781456688,0,784729.291398222,4508818.25330033,5293547.54469855,60417
2024/03/23 00:00:00+00,2024,3,23,chokepoint7,Cape of Good Hope,11,31,6,2,17,50,67,520861.389642411,2026859.07081843,70850.5085062766,13150.7542033398,1458940.20244075,2631721.72317045,4090661.9256112,60418
2024/03/24 00:00:00+00,2024,3,24,chokepoint7,Cape of Good Hope,23,42,2,3,18,70,88,1383876.51155409,3738054.77534154,15408.1278626041,19592.3315950235,1194094.58724149,5156931.74635325,6351026.33359474,60419
2024/03/25 00:00:00+00,2024,3,25,chokepoint7,Cape of Good Hope,17,35,5,3,17,60,77,979026.7308453,2606731.91203402,19189.6884819329,10808.3809059179,1249723.33843662,3615756.71226717,4865480.05070379,60420
2024/03/26 00:00:00+00,2024,3,26,chokepoint7,Cape of Good Hope,19,42,4,5,21,70,91,1307348.23077728,2732594.75103846,29300.7484626552,29713.7407508607,1361419.32353371,4098957.47102926,5460376.79456297,60421
2024/03/27 00:00:00+00,2024,3,27,chokepoint7,Cape of Good Hope,14,31,2,6,15,53,68,745216.3710885,1387626.14442664,376.917930365471,31286.0724691073,903994.332408207,2164505.50591461,3068499.83832282,60422
2024/03/28 00:00:00+00,2024,3,28,chokepoint7,Cape of Good Hope,18,45,2,5,15,70,85,1193927.8234654,2806035.04373706,9433.775398312,18230.0163626126,733681.996983909,4027626.65896338,4761308.65594729,60423
2024/01/17 00:00:00+00,2024,1,17,chokepoint7,Cape of Good Hope,14,33,3,0,13,50,63,1157928.43898038,1703939.81737918,40490.3791420417,0,276220.188931886,2902358.63550161,3178578.82443349,60424
2024/03/29 00:00:00+00,2024,3,29,chokepoint7,Cape of Good Hope,19,31,5,1,18,56,74,1325125.13117773,1818509.18254837,81591.8151230768,0,1138792.41046419,3225226.12884918,4364018.53931336,60425
2024/03/30 00:00:00+00,2024,3,30,chokepoint7,Cape of Good Hope,16,46,4,2,21,68,89,1198421.26628554,3537694.34293649,54642.4875515953,15651.5044379848,2051834.84422194,4806409.60121161,6858244.44543356,60426
2024/03/31 00:00:00+00,2024,3,31,chokepoint7,Cape of Good Hope,20,44,4,4,23,72,95,1057000.33926809,3721095.05179195,52771.5942779754,11339.7541195897,1179677.40099232,4842206.73945761,6021884.14044993,60427
2024/04/01 00:00:00+00,2024,4,1,chokepoint7,Cape of Good Hope,16,30,5,4,15,55,70,809570.564060254,1912894.81743763,18324.9918669972,11602.9370085366,1212604.26742651,2752393.31037341,3964997.57779992,60428
2024/04/02 00:00:00+00,2024,4,2,chokepoint7,Cape of Good Hope,18,38,5,3,19,64,83,998301.163766074,2831034.57077202,27906.9596949544,14640.2991347549,619524.272666724,3871882.9933678,4491407.26603453,60429
2024/04/03 00:00:00+00,2024,4,3,chokepoint7,Cape of Good Hope,19,44,9,4,10,76,86,1274724.7996632,2536297.90666132,87756.4476054983,20558.0075370444,511647.611817448,3919337.16146707,4430984.77328451,60430
2024/04/04 00:00:00+00,2024,4,4,chokepoint7,Cape of Good Hope,21,48,4,2,18,75,93,1277370.65673558,2738994.33685795,35395.0187622456,14955.6579385472,1315653.7255981,4066715.67029432,5382369.39589243,60431
2024/04/05 00:00:00+00,2024,4,5,chokepoint7,Cape of Good Hope,15,38,2,3,17,58,75,1038812.19055135,2627100.63819656,39556.4084177267,17358.1067330878,1352246.72456362,3722827.34389873,5075074.06846235,60432
2024/04/06 00:00:00+00,2024,4,6,chokepoint7,Cape of Good Hope,18,31,3,2,16,54,70,1051867.58274303,1649294.76443399,21462.9783655576,6770.78065202535,1167846.89770596,2729396.1061946,3897243.00390055,60433
2024/04/07 00:00:00+00,2024,4,7,chokepoint7,Cape of Good Hope,14,26,6,4,16,50,66,830815.628592714,1265147.23449097,62474.1026107815,12638.6032810086,794706.695360075,2171075.56897548,2965782.26433555,60434
2024/04/08 00:00:00+00,2024,4,8,chokepoint7,Cape of Good Hope,14,30,0,4,15,48,63,1052179.77673485,1707935.59563153,0,22699.1791699905,1449866.35368389,2782814.55153636,4232680.90522025,60435
2024/04/09 00:00:00+00,2024,4,9,chokepoint7,Cape of Good Hope,15,55,2,2,35,74,109,726188.298487981,3277476.68450562,19052.6717164687,7657.76241686612,2077666.87091386,4030375.41712693,6108042.2880408,60436
2024/04/10 00:00:00+00,2024,4,10,chokepoint7,Cape of Good Hope,19,34,1,0,18,54,72,1455455.93554674,3192720.60937618,3821.74164590156,0,1338216.01367715,4651998.28656882,5990214.30024597,60437
2024/04/11 00:00:00+00,2024,4,11,chokepoint7,Cape of Good Hope,12,37,1,1,16,51,67,829704.328056042,3047217.82433547,6805.51640765106,7137.09906729024,1271519.62731943,3890864.76786645,5162384.39518588,60438
2024/04/12 00:00:00+00,2024,4,12,chokepoint7,Cape of Good Hope,20,42,6,2,17,70,87,932153.880093731,1985909.8701673,82586.7292397849,6722.57948974656,1006288.0127389,3007373.05899056,4013661.07172946,60439
2024/04/13 00:00:00+00,2024,4,13,chokepoint7,Cape of Good Hope,19,41,2,2,17,64,81,1316128.52232517,2711357.72659836,8172.08002848261,8996.6413314495,818933.424017542,4044654.97028346,4863588.394301,60440
2024/04/14 00:00:00+00,2024,4,14,chokepoint7,Cape of Good Hope,25,50,3,5,19,83,102,1777156.81094584,3701241.15126258,22629.8168955961,26693.0258401115,1062546.16505849,5527720.80494413,6590266.97000263,60441
2024/04/15 00:00:00+00,2024,4,15,chokepoint7,Cape of Good Hope,17,62,4,9,31,92,123,841285.077766041,4979909.33481542,49508.0643639498,47130.052365187,2048479.03819171,5917832.5293106,7966311.56750232,60442
2024/04/16 00:00:00+00,2024,4,16,chokepoint7,Cape of Good Hope,24,55,10,6,29,95,124,1312902.69147843,4357970.99653229,96157.6800120334,32172.5193186974,2221201.97651003,5799203.88734145,8020405.86385148,60443
2024/04/17 00:00:00+00,2024,4,17,chokepoint7,Cape of Good Hope,11,43,3,4,15,61,76,625476.747639187,2827091.05569987,11757.0925509493,20837.7700192833,1176835.99820836,3485162.66590929,4661998.66411765,60444
2024/04/18 00:00:00+00,2024,4,18,chokepoint7,Cape of Good Hope,21,48,4,1,27,74,101,1496393.22034883,3938853.66249982,36963.9269566439,6492.537651606,1957241.1046807,5478703.3474569,7435944.4521376,60445
2024/06/15 00:00:00+00,2024,6,15,chokepoint7,Cape of Good Hope,17,46,4,1,12,68,80,1041034.40219437,3583424.5014743,51416.4370852258,6099.26733482673,172809.506202539,4681974.60808872,4854784.11429126,60446
2024/08/04 00:00:00+00,2024,8,4,chokepoint7,Cape of Good Hope,21,39,5,1,11,66,77,1248116.36838299,3835211.3911487,84516.5407490706,0,593441.843996985,5167844.30028076,5761286.14427774,60447
2024/09/23 00:00:00+00,2024,9,23,chokepoint7,Cape of Good Hope,28,50,2,4,23,84,107,1699073.86371969,2956597.70887621,18236.4275206083,12184.7764447525,1866384.25169493,4686092.77656126,6552477.02825619,60448
2024/04/19 00:00:00+00,2024,4,19,chokepoint7,Cape of Good Hope,28,55,2,3,19,88,107,1658448.34378938,4092445.87287241,34846.2369377093,15521.736860269,1579811.74364642,5801262.19045977,7381073.93410619,60449
2024/04/20 00:00:00+00,2024,4,20,chokepoint7,Cape of Good Hope,18,49,6,4,20,77,97,1221257.42742081,3449061.10652173,69375.1459696912,23007.5702965252,1355938.08191992,4762701.25020875,6118639.33212868,60450
2024/04/21 00:00:00+00,2024,4,21,chokepoint7,Cape of Good Hope,23,35,4,4,21,66,87,1420011.57123494,2409558.15823839,49352.2478230263,19124.3754174718,1273743.13848566,3898046.35271383,5171789.4911995,60451
2024/04/22 00:00:00+00,2024,4,22,chokepoint7,Cape of Good Hope,23,39,4,5,19,71,90,1295785.40878759,2672591.1532307,16539.2327405674,11521.552816076,847838.580846441,3996437.34757493,4844275.92842137,60452
2024/04/23 00:00:00+00,2024,4,23,chokepoint7,Cape of Good Hope,17,40,8,3,25,68,93,984757.806954595,2194679.09974157,46677.0718297908,7004.93354505112,2112995.8560228,3233118.91207101,5346114.76809381,60453
2024/04/24 00:00:00+00,2024,4,24,chokepoint7,Cape of Good Hope,16,48,5,4,16,73,89,956004.459300769,2745172.13328364,15421.112679647,10954.4983296081,1200919.20918284,3727552.20359367,4928471.41277651,60454
2024/04/25 00:00:00+00,2024,4,25,chokepoint7,Cape of Good Hope,15,28,2,2,16,47,63,1101331.57043076,1329796.96892068,34723.4577431429,14323.9875343456,947234.952743448,2480175.98462893,3427410.93737238,60455
2023/11/28 00:00:00+00,2023,11,28,chokepoint7,Cape of Good Hope,5,30,3,0,8,38,46,105775.142097269,1957354.89061173,28901.8368187801,0,279796.101578478,2092031.86952778,2371827.97110625,60456
2024/06/16 00:00:00+00,2024,6,16,chokepoint7,Cape of Good Hope,18,46,8,5,24,77,101,1157142.32704685,2188916.66208997,118228.387917365,34067.8077389681,1680032.402686,3498355.18479315,5178387.58747914,60457
2024/08/05 00:00:00+00,2024,8,5,chokepoint7,Cape of Good Hope,12,39,0,2,11,53,64,701515.246420684,2356761.57895557,0,12285.3844649329,879109.083177266,3070562.20984118,3949671.29301845,60458
2024/04/27 00:00:00+00,2024,4,27,chokepoint7,Cape of Good Hope,18,39,5,7,12,69,81,1036379.0830351,2074722.04304141,26060.4697421584,33686.9584398257,1155252.63515787,3170848.55425849,4326101.18941636,60459
2024/06/17 00:00:00+00,2024,6,17,chokepoint7,Cape of Good Hope,21,43,2,4,24,70,94,1069150.34066059,3061300.86095991,64029.2386578759,20493.4103297433,1791696.34281238,4214973.85060813,6006670.19342051,60460
2023/11/29 00:00:00+00,2023,11,29,chokepoint7,Cape of Good Hope,5,20,4,0,10,29,39,159929.733779526,1452755.22880309,87280.2777025511,0,260978.180715384,1699965.24028516,1960943.42100055,60461
2024/09/24 00:00:00+00,2024,9,24,chokepoint7,Cape of Good Hope,24,36,4,2,22,66,88,1265486.53923813,3004474.88596951,23302.3886601898,9087.41767848903,1554834.12907472,4302351.23154631,5857185.36062103,60462
2024/09/25 00:00:00+00,2024,9,25,chokepoint7,Cape of Good Hope,22,46,5,3,20,76,96,995138.228946604,4166901.7828481,67833.1199515079,10747.9000540713,875565.584470491,5240621.03180028,6116186.61627077,60463
2024/09/26 00:00:00+00,2024,9,26,chokepoint7,Cape of Good Hope,20,36,6,3,18,65,83,1388276.69527979,2681674.06049813,46761.553165577,13428.2607309,1640630.43731527,4130140.5696744,5770771.00698967,60464
2024/09/27 00:00:00+00,2024,9,27,chokepoint7,Cape of Good Hope,21,44,4,3,27,72,99,1294641.82631565,3666103.76183822,37317.9275431324,19975.5261468418,1346746.25135633,5018039.04184385,6364785.29320018,60465
2024/09/28 00:00:00+00,2024,9,28,chokepoint7,Cape of Good Hope,14,37,1,1,14,53,67,558656.024324607,3938122.38807638,6131.40538577267,7314.23315530114,773322.196451223,4510224.05094206,5283546.24739328,60466
2024/09/29 00:00:00+00,2024,9,29,chokepoint7,Cape of Good Hope,4,30,1,0,16,35,51,377782.489265158,2057623.72410639,4043.07859260681,0,988300.317031607,2439449.29196416,3427749.60899576,60467
2024/09/30 00:00:00+00,2024,9,30,chokepoint7,Cape of Good Hope,3,19,2,1,11,25,36,167257.65820543,1436250.40771212,13815.1660902867,5129.9276848453,1000515.02319662,1622453.15969269,2622968.1828893,60468
2024/10/01 00:00:00+00,2024,10,1,chokepoint7,Cape of Good Hope,23,43,7,9,22,82,104,1204205.53891452,3723273.6448239,75965.2081765937,26428.4592096342,1865338.07619981,5029872.85112465,6895210.92732446,60469
2024/01/18 00:00:00+00,2024,1,18,chokepoint7,Cape of Good Hope,14,32,5,2,17,53,70,1077306.4637439,1998676.11786321,70059.7387313854,12951.2308650734,405981.206172721,3158993.55120357,3564974.75737629,60470
2024/08/06 00:00:00+00,2024,8,6,chokepoint7,Cape of Good Hope,23,40,8,2,13,73,86,1378738.21281401,2401417.1394714,135833.751111968,9461.04374190021,535014.37533,3925450.14713928,4460464.52246928,60471
2024/10/02 00:00:00+00,2024,10,2,chokepoint7,Cape of Good Hope,29,47,4,5,18,85,103,1971902.21074602,3009579.82545518,89090.5246521013,11082.088191746,1231320.46935632,5081654.64904505,6312975.11840137,60472
2024/04/28 00:00:00+00,2024,4,28,chokepoint7,Cape of Good Hope,27,48,3,5,21,83,104,1717446.48879142,3028872.00662866,40988.2275809042,23998.5928378848,1364972.03153841,4811305.31583888,6176277.34737728,60473
2024/01/19 00:00:00+00,2024,1,19,chokepoint7,Cape of Good Hope,14,31,5,4,19,54,73,688952.396164076,1228136.39809499,38961.2948367089,13344.5022768385,540751.02702273,1969394.59137261,2510145.61839534,60474
2024/06/18 00:00:00+00,2024,6,18,chokepoint7,Cape of Good Hope,25,45,7,2,22,79,101,1482702.59103496,3383583.03014958,101363.153021606,5789.516660487,1169419.8260924,4973438.29086663,6142858.11695903,60475
2024/10/03 00:00:00+00,2024,10,3,chokepoint7,Cape of Good Hope,31,41,2,12,28,86,114,1588822.05299657,3274890.04195316,18663.5860574577,56096.1582095564,2534788.78820515,4938471.83921674,7473260.62742189,60476
2024/08/07 00:00:00+00,2024,8,7,chokepoint7,Cape of Good Hope,35,59,6,6,26,106,132,2110902.92244264,4295623.93132245,64315.419758547,29138.0400085992,1962234.62840392,6499980.31353224,8462214.94193616,60477
2023/11/30 00:00:00+00,2023,11,30,chokepoint7,Cape of Good Hope,7,35,0,0,9,42,51,192272.748434749,2049654.2744091,0,0,508458.301885393,2241927.02284385,2750385.32472924,60478
2024/04/29 00:00:00+00,2024,4,29,chokepoint7,Cape of Good Hope,9,48,4,1,17,62,79,511685.471429592,3145536.02577447,9521.01922352648,8806.66532104077,511475.347191633,3675549.18174863,4187024.52894027,60479
2024/01/20 00:00:00+00,2024,1,20,chokepoint7,Cape of Good Hope,13,23,7,3,15,46,61,1025887.55468956,1421412.32154565,24357.2080079406,10620.8727522675,675964.268112831,2482277.95699541,3158242.22510824,60480
2024/06/19 00:00:00+00,2024,6,19,chokepoint7,Cape of Good Hope,24,51,6,3,24,84,108,1521627.41934939,4331384.57867136,98877.9429539177,15724.8018956515,1010268.57827248,5967614.74287033,6977883.3211428,60481
